zone_id,date,month,day_of_week,electricity_load,rainfall,temperature,humidity,equipment_age,maintenance_frequency,equipment_health,past_outages,grid_complexity,voltage_stability,outage
16,2022-10-26,10,2,78.71,8.66,9.34,53.07,8.39,10,0.95,1,0.796,1.0,0
16,2022-10-27,10,3,75.49,9.99,13.6,51.81,8.39,10,0.95,1,0.796,1.0,1
16,2022-10-28,10,4,57.52,11.48,7.48,61.79,8.39,10,0.95,3,0.796,1.0,0
16,2022-10-29,10,5,46.5,10.15,10.29,43.81,8.39,10,0.95,3,0.796,1.0,0
16,2022-10-30,10,6,46.53,10.05,6.51,52.65,8.39,10,0.95,0,0.796,1.0,0
16,2022-10-31,10,0,66.62,16.93,6.1,57.48,8.39,10,0.95,3,0.796,1.0,0
16,2022-11-01,11,1,56.55,18.88,13.41,58.12,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-02,11,2,53.44,13.06,14.69,63.08,8.39,10,0.95,3,0.796,1.0,1
16,2022-11-03,11,3,67.69,5.92,11.52,50.79,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-04,11,4,68.34,8.52,12.01,65.85,8.39,10,0.95,1,0.796,1.0,1
16,2022-11-05,11,5,54.42,18.07,13.61,60.04,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-06,11,6,39.05,6.29,13.99,48.44,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-07,11,0,69.13,16.04,15.06,58.15,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-08,11,1,60.35,10.85,14.71,60.05,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-09,11,2,67.75,15.76,20.07,60.6,8.39,10,0.95,0,0.796,1.0,0
16,2022-11-10,11,3,66.93,6.33,9.31,54.66,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-11,11,4,70.23,10.7,14.79,61.99,8.39,10,0.95,4,0.796,1.0,1
16,2022-11-12,11,5,46.51,12.34,14.17,54.29,8.39,10,0.95,2,0.796,1.0,0
16,2022-11-13,11,6,57.52,23.57,9.16,54.81,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-14,11,0,50.98,18.69,12.25,53.63,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-15,11,1,62.48,14.32,14.37,52.92,8.39,10,0.95,4,0.796,1.0,1
16,2022-11-16,11,2,48.92,3.94,15.81,56.81,8.39,10,0.95,2,0.796,1.0,0
16,2022-11-17,11,3,63.48,4.19,11.24,58.25,8.39,10,0.95,2,0.796,1.0,0
16,2022-11-18,11,4,59.83,2.6,16.47,51.59,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-19,11,5,48.95,11.43,15.14,58.29,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-20,11,6,49.45,14.05,9.93,59.82,8.39,10,0.95,0,0.796,1.0,0
16,2022-11-21,11,0,70.48,27.67,10.52,55.76,8.39,10,0.95,3,0.796,1.0,0
16,2022-11-22,11,1,55.97,9.4,9.53,48.42,8.39,10,0.95,0,0.796,1.0,0
16,2022-11-23,11,2,66.1,9.36,15.76,53.7,8.39,10,0.95,0,0.796,1.0,0
16,2022-11-24,11,3,59.09,6.81,12.24,51.44,8.39,10,0.95,2,0.796,1.0,0
16,2022-11-25,11,4,67.86,8.32,12.12,56.17,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-26,11,5,47.7,14.97,9.56,58.29,8.39,10,0.95,2,0.796,1.0,0
16,2022-11-27,11,6,40.09,7.96,13.01,49.51,8.39,10,0.95,1,0.796,1.0,0
16,2022-11-28,11,0,63.86,6.42,14.5,60.72,8.39,10,0.95,2,0.796,1.0,1
16,2022-11-29,11,1,65.2,15.23,8.2,51.49,8.39,10,0.95,1,0.796,1.0,1
16,2022-11-30,11,2,83.48,8.76,11.53,51.53,8.39,10,0.95,1,0.796,1.0,1
16,2022-12-01,12,3,55.96,3.38,20.44,54.09,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-02,12,4,63.61,9.5,20.72,55.52,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-03,12,5,44.67,10.31,20.21,49.93,8.39,10,0.95,1,0.796,1.0,1
16,2022-12-04,12,6,45.68,15.97,23.42,69.43,8.39,10,0.95,2,0.796,1.0,0
16,2022-12-05,12,0,61.39,9.13,21.25,53.68,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-06,12,1,67.4,23.89,21.09,61.12,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-07,12,2,58.05,10.49,20.0,56.04,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-08,12,3,52.62,11.54,15.63,57.79,8.39,10,0.95,1,0.796,1.0,1
16,2022-12-09,12,4,74.94,10.4,19.46,53.83,8.39,10,0.95,1,0.796,1.0,1
16,2022-12-10,12,5,44.77,8.75,14.51,47.68,8.39,10,0.95,2,0.796,1.0,0
16,2022-12-11,12,6,48.11,6.02,20.43,47.55,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-12,12,0,78.37,6.99,10.53,57.51,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-13,12,1,71.81,9.22,23.57,56.2,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-14,12,2,59.58,14.1,25.91,50.62,8.39,10,0.95,0,0.796,1.0,1
16,2022-12-15,12,3,64.89,2.36,28.57,42.36,8.39,10,0.95,0,0.796,1.0,0
16,2022-12-16,12,4,66.34,10.62,18.81,57.16,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-17,12,5,57.14,4.45,22.74,54.75,8.39,10,0.95,2,0.796,1.0,0
16,2022-12-18,12,6,44.93,8.2,18.47,51.66,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-19,12,0,71.67,5.76,17.07,54.31,8.39,10,0.95,3,0.796,1.0,1
16,2022-12-20,12,1,60.61,21.99,22.12,46.61,8.39,10,0.95,0,0.796,1.0,0
16,2022-12-21,12,2,63.52,3.64,17.14,51.09,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-22,12,3,75.31,4.91,18.67,49.7,8.39,10,0.95,2,0.796,1.0,1
16,2022-12-23,12,4,67.33,4.22,22.87,48.62,8.39,10,0.95,0,0.796,1.0,0
16,2022-12-24,12,5,49.66,2.62,18.77,46.61,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-25,12,6,55.52,8.44,19.8,53.77,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-26,12,0,62.5,2.27,24.38,57.82,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-27,12,1,58.12,11.18,17.86,50.75,8.39,10,0.95,1,0.796,1.0,1
16,2022-12-28,12,2,65.98,2.93,18.66,51.26,8.39,10,0.95,1,0.796,1.0,0
16,2022-12-29,12,3,60.9,12.1,18.02,62.08,8.39,10,0.95,0,0.796,1.0,0
16,2022-12-30,12,4,64.48,6.28,26.01,44.19,8.39,10,0.95,0,0.796,1.0,0
16,2022-12-31,12,5,51.63,10.95,20.7,49.53,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-01,1,6,44.38,4.4,30.88,46.61,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-02,1,0,47.97,6.81,28.77,50.86,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-03,1,1,60.97,7.99,31.34,50.3,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-04,1,2,61.04,6.76,23.32,52.17,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-05,1,3,69.33,13.11,33.86,60.59,8.39,10,0.95,0,0.796,1.0,1
16,2023-01-06,1,4,70.12,19.32,25.17,54.72,8.39,10,0.95,0,0.796,1.0,0
16,2023-01-07,1,5,48.29,16.28,21.99,55.28,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-08,1,6,57.18,9.6,25.62,56.4,8.39,10,0.95,3,0.796,1.0,0
16,2023-01-09,1,0,61.64,11.32,27.26,57.37,8.39,10,0.95,2,0.796,1.0,1
16,2023-01-10,1,1,62.7,10.22,29.9,46.88,8.39,10,0.95,0,0.796,1.0,0
16,2023-01-11,1,2,61.82,8.95,25.58,51.54,8.39,10,0.95,5,0.796,1.0,0
16,2023-01-12,1,3,71.81,4.99,29.02,62.83,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-13,1,4,77.85,3.39,22.02,48.78,8.39,10,0.95,1,0.796,1.0,1
16,2023-01-14,1,5,50.34,18.25,30.99,54.81,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-15,1,6,55.56,9.06,29.17,57.57,8.39,10,0.95,0,0.796,1.0,0
16,2023-01-16,1,0,62.38,9.11,21.34,60.9,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-17,1,1,73.69,10.76,30.11,46.09,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-18,1,2,73.65,0.62,27.15,51.02,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-19,1,3,71.72,5.11,29.27,53.99,8.39,10,0.95,0,0.796,1.0,0
16,2023-01-20,1,4,72.89,12.59,28.73,54.15,8.39,10,0.95,3,0.796,1.0,1
16,2023-01-21,1,5,41.98,6.7,28.74,48.57,8.39,10,0.95,1,0.796,1.0,1
16,2023-01-22,1,6,44.09,4.5,29.17,50.37,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-23,1,0,60.5,13.5,26.49,66.27,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-24,1,1,54.07,8.58,32.16,56.67,8.39,10,0.95,3,0.796,1.0,0
16,2023-01-25,1,2,60.58,10.09,32.01,55.66,8.39,10,0.95,0,0.796,1.0,0
16,2023-01-26,1,3,60.06,9.14,29.93,62.36,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-27,1,4,60.49,8.55,27.87,43.89,8.39,10,0.95,2,0.796,1.0,0
16,2023-01-28,1,5,47.3,12.05,23.0,59.75,8.39,10,0.95,0,0.796,1.0,1
16,2023-01-29,1,6,47.21,6.91,28.56,56.68,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-30,1,0,61.31,9.08,35.47,54.85,8.39,10,0.95,1,0.796,1.0,0
16,2023-01-31,1,1,65.36,9.34,28.91,56.7,8.39,10,0.95,4,0.796,1.0,0
16,2023-02-01,2,2,68.85,7.98,31.81,51.16,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-02,2,3,57.6,3.99,32.3,56.15,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-03,2,4,52.71,24.46,30.38,59.25,8.39,10,0.95,1,0.796,1.0,0
16,2023-02-04,2,5,38.37,4.64,28.74,56.6,8.39,10,0.95,0,0.796,1.0,1
16,2023-02-05,2,6,54.85,13.66,31.79,42.27,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-06,2,0,62.75,7.71,30.9,55.0,8.39,10,0.95,1,0.796,1.0,0
16,2023-02-07,2,1,63.46,7.81,35.18,59.7,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-08,2,2,75.21,2.21,33.45,50.25,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-09,2,3,58.86,17.63,34.5,43.41,8.39,10,0.95,3,0.796,1.0,0
16,2023-02-10,2,4,61.77,9.98,30.68,54.24,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-11,2,5,51.58,9.8,38.36,51.96,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-12,2,6,42.98,8.78,34.77,53.24,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-13,2,0,70.24,3.58,35.46,43.54,8.39,10,0.95,1,0.796,1.0,0
16,2023-02-14,2,1,65.98,5.24,28.71,52.7,8.39,10,0.95,4,0.796,1.0,0
16,2023-02-15,2,2,62.94,11.79,37.81,58.17,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-16,2,3,70.96,24.56,29.09,55.37,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-17,2,4,79.33,17.15,35.14,48.08,8.39,10,0.95,1,0.796,1.0,1
16,2023-02-18,2,5,45.66,2.43,32.43,46.49,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-19,2,6,53.79,6.78,35.84,49.07,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-20,2,0,64.93,10.25,34.63,53.02,8.39,10,0.95,1,0.796,1.0,0
16,2023-02-21,2,1,65.14,7.06,33.07,50.73,8.39,10,0.95,2,0.796,1.0,1
16,2023-02-22,2,2,65.86,10.81,30.3,52.37,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-23,2,3,66.41,4.62,36.04,49.09,8.39,10,0.95,1,0.796,1.0,0
16,2023-02-24,2,4,73.15,15.76,29.13,57.19,8.39,10,0.95,0,0.796,1.0,0
16,2023-02-25,2,5,52.29,3.99,28.73,50.43,8.39,10,0.95,0,0.796,1.0,1
16,2023-02-26,2,6,51.21,25.62,25.57,64.98,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-27,2,0,64.83,12.79,32.05,49.0,8.39,10,0.95,2,0.796,1.0,0
16,2023-02-28,2,1,64.54,16.01,35.16,49.61,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-01,3,2,54.48,5.81,36.89,57.91,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-02,3,3,68.86,11.74,31.74,65.62,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-03,3,4,59.96,7.29,36.68,42.45,8.39,10,0.95,4,0.796,1.0,0
16,2023-03-04,3,5,43.21,5.97,36.97,40.52,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-05,3,6,49.77,1.24,34.16,49.44,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-06,3,0,59.39,6.67,40.08,54.68,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-07,3,1,63.96,9.23,36.07,54.13,8.39,10,0.95,3,0.796,1.0,0
16,2023-03-08,3,2,72.97,7.85,31.43,50.0,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-09,3,3,49.91,12.12,35.06,58.93,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-10,3,4,59.77,16.41,31.86,65.05,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-11,3,5,48.85,2.61,32.58,36.64,8.39,10,0.95,1,0.796,1.0,1
16,2023-03-12,3,6,49.16,12.06,29.54,58.24,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-13,3,0,56.79,8.48,35.38,56.23,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-14,3,1,68.29,3.75,33.04,45.47,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-15,3,2,63.6,11.89,32.28,59.5,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-16,3,3,53.04,1.94,35.85,54.19,8.39,10,0.95,3,0.796,1.0,0
16,2023-03-17,3,4,61.2,32.03,35.02,65.46,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-18,3,5,49.39,10.21,32.12,47.41,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-19,3,6,48.49,8.6,35.56,52.08,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-20,3,0,55.47,7.48,33.28,54.81,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-21,3,1,55.12,9.15,34.81,46.98,8.39,10,0.95,1,0.796,1.0,1
16,2023-03-22,3,2,67.74,2.99,34.74,55.8,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-23,3,3,66.36,13.41,36.95,65.54,8.39,10,0.95,1,0.796,1.0,1
16,2023-03-24,3,4,67.26,11.71,28.01,60.3,8.39,10,0.95,0,0.796,1.0,0
16,2023-03-25,3,5,51.37,9.05,40.43,47.88,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-26,3,6,46.41,15.68,38.92,59.81,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-27,3,0,71.78,1.28,30.99,45.49,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-28,3,1,71.12,6.41,36.68,48.97,8.39,10,0.95,1,0.796,1.0,1
16,2023-03-29,3,2,68.62,7.96,34.93,54.85,8.39,10,0.95,1,0.796,1.0,0
16,2023-03-30,3,3,71.67,2.92,34.89,49.07,8.39,10,0.95,2,0.796,1.0,0
16,2023-03-31,3,4,61.64,9.88,37.44,52.85,8.39,10,0.95,2,0.796,1.0,0
16,2023-04-01,4,5,46.85,17.11,35.69,55.58,8.39,10,0.95,1,0.796,1.0,0
16,2023-04-02,4,6,46.04,4.75,30.96,53.24,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-03,4,0,65.82,13.38,33.39,42.06,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-04,4,1,63.14,12.71,34.93,57.48,8.39,10,0.95,2,0.796,1.0,1
16,2023-04-05,4,2,64.78,13.12,38.41,57.45,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-06,4,3,55.98,20.01,34.47,50.66,8.39,10,0.95,1,0.796,1.0,0
16,2023-04-07,4,4,70.68,3.08,32.23,52.05,8.39,10,0.95,1,0.796,1.0,1
16,2023-04-08,4,5,45.09,8.43,26.98,53.91,8.39,10,0.95,0,0.796,1.0,1
16,2023-04-09,4,6,56.63,9.31,31.87,56.1,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-10,4,0,69.83,8.55,35.99,44.56,8.39,10,0.95,1,0.796,1.0,1
16,2023-04-11,4,1,63.22,3.13,31.51,52.31,8.39,10,0.95,1,0.796,1.0,1
16,2023-04-12,4,2,64.54,13.94,32.68,53.59,8.39,10,0.95,1,0.796,1.0,0
16,2023-04-13,4,3,71.55,8.76,32.57,53.3,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-14,4,4,59.94,17.42,32.52,60.06,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-15,4,5,51.04,11.69,33.73,53.38,8.39,10,0.95,2,0.796,1.0,0
16,2023-04-16,4,6,41.57,19.89,39.29,60.29,8.39,10,0.95,2,0.796,1.0,1
16,2023-04-17,4,0,70.73,26.5,34.39,61.24,8.39,10,0.95,0,0.796,1.0,1
16,2023-04-18,4,1,54.01,14.46,32.04,62.31,8.39,10,0.95,1,0.796,1.0,1
16,2023-04-19,4,2,67.88,5.58,35.7,55.21,8.39,10,0.95,1,0.796,1.0,0
16,2023-04-20,4,3,69.38,7.44,32.49,53.45,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-21,4,4,66.86,4.14,33.04,46.68,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-22,4,5,47.7,30.14,23.62,62.56,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-23,4,6,49.9,8.59,37.73,52.31,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-24,4,0,56.38,18.39,31.18,60.23,8.39,10,0.95,3,0.796,1.0,0
16,2023-04-25,4,1,61.57,11.74,34.09,60.28,8.39,10,0.95,2,0.796,1.0,0
16,2023-04-26,4,2,67.17,11.39,33.49,69.29,8.39,10,0.95,1,0.796,1.0,0
16,2023-04-27,4,3,64.51,7.77,35.73,55.2,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-28,4,4,46.74,13.6,28.09,59.49,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-29,4,5,44.95,18.05,26.57,51.68,8.39,10,0.95,0,0.796,1.0,0
16,2023-04-30,4,6,43.7,17.35,30.63,60.32,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-01,5,0,70.42,20.64,31.9,55.02,8.39,10,0.95,3,0.796,1.0,0
16,2023-05-02,5,1,62.62,5.11,29.34,56.5,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-03,5,2,64.31,10.35,29.28,56.97,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-04,5,3,60.59,13.43,25.45,56.27,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-05,5,4,63.51,7.93,27.67,52.61,8.39,10,0.95,0,0.796,1.0,1
16,2023-05-06,5,5,50.82,3.59,23.61,51.8,8.39,10,0.95,3,0.796,1.0,0
16,2023-05-07,5,6,44.39,2.08,22.92,47.89,8.39,10,0.95,2,0.796,1.0,0
16,2023-05-08,5,0,67.37,17.53,24.32,53.11,8.39,10,0.95,2,0.796,1.0,0
16,2023-05-09,5,1,58.71,3.38,28.84,57.02,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-10,5,2,60.98,16.99,29.88,54.18,8.39,10,0.95,2,0.796,1.0,0
16,2023-05-11,5,3,80.96,17.77,27.5,56.86,8.39,10,0.95,2,0.796,1.0,1
16,2023-05-12,5,4,67.76,10.12,25.46,62.48,8.39,10,0.95,1,0.796,1.0,1
16,2023-05-13,5,5,50.01,4.7,29.97,54.57,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-14,5,6,40.48,6.93,27.5,47.6,8.39,10,0.95,1,0.796,1.0,1
16,2023-05-15,5,0,63.28,5.03,24.16,51.55,8.39,10,0.95,0,0.796,1.0,1
16,2023-05-16,5,1,58.98,15.96,21.71,54.79,8.39,10,0.95,1,0.796,1.0,1
16,2023-05-17,5,2,58.65,15.54,30.43,58.45,8.39,10,0.95,1,0.796,1.0,1
16,2023-05-18,5,3,65.7,8.38,22.56,43.07,8.39,10,0.95,2,0.796,1.0,0
16,2023-05-19,5,4,61.43,26.04,29.31,57.76,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-20,5,5,54.74,20.5,27.89,58.76,8.39,10,0.95,2,0.796,1.0,0
16,2023-05-21,5,6,42.53,8.73,30.96,43.71,8.39,10,0.95,1,0.796,1.0,1
16,2023-05-22,5,0,58.61,25.2,32.33,68.14,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-23,5,1,57.15,5.46,25.96,45.7,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-24,5,2,64.55,7.74,26.06,46.98,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-25,5,3,65.57,14.01,33.58,49.73,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-26,5,4,77.75,10.4,22.87,48.85,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-27,5,5,51.55,6.74,27.61,46.39,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-28,5,6,52.83,9.82,27.98,53.07,8.39,10,0.95,0,0.796,1.0,0
16,2023-05-29,5,0,68.39,5.78,24.1,55.93,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-30,5,1,60.68,15.36,23.45,54.39,8.39,10,0.95,1,0.796,1.0,0
16,2023-05-31,5,2,64.75,4.42,28.87,56.42,8.39,10,0.95,0,0.796,1.0,0
16,2023-06-01,6,3,60.79,15.38,18.97,56.43,8.39,10,0.95,2,0.796,1.0,0
16,2023-06-02,6,4,62.25,24.72,24.29,62.08,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-03,6,5,40.8,22.02,19.06,56.49,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-04,6,6,46.19,40.2,20.7,61.56,8.39,10,0.95,0,0.796,1.0,0
16,2023-06-05,6,0,68.46,16.93,24.78,62.5,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-06,6,1,65.86,28.08,13.24,59.75,8.39,10,0.95,1,0.796,1.0,1
16,2023-06-07,6,2,63.56,49.82,19.32,77.19,8.39,10,0.95,2,0.796,0.996,0
16,2023-06-08,6,3,59.72,34.47,22.92,58.02,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-09,6,4,62.3,44.11,21.46,74.65,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-10,6,5,49.27,21.08,17.29,55.71,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-11,6,6,46.37,47.08,21.41,68.15,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-12,6,0,68.62,34.04,22.1,63.34,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-13,6,1,71.36,52.01,25.03,74.74,8.39,10,0.95,4,0.796,1.0,0
16,2023-06-14,6,2,70.89,5.02,25.99,51.65,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-15,6,3,53.49,54.13,27.17,71.9,8.39,10,0.95,2,0.796,1.0,0
16,2023-06-16,6,4,59.95,4.12,20.06,43.46,8.39,10,0.95,2,0.796,1.0,0
16,2023-06-17,6,5,48.13,20.35,19.33,60.76,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-18,6,6,45.25,53.68,18.97,73.35,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-19,6,0,67.42,20.31,16.59,55.19,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-20,6,1,56.37,32.49,18.21,66.38,8.39,10,0.95,0,0.796,1.0,1
16,2023-06-21,6,2,61.77,13.71,18.98,54.14,8.39,10,0.95,1,0.796,1.0,1
16,2023-06-22,6,3,61.74,28.79,20.47,63.6,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-23,6,4,72.54,31.87,18.93,60.89,8.39,10,0.95,2,0.796,1.0,1
16,2023-06-24,6,5,34.69,38.11,21.76,60.25,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-25,6,6,44.7,22.28,22.13,44.48,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-26,6,0,62.48,28.02,20.58,58.91,8.39,10,0.95,0,0.796,1.0,0
16,2023-06-27,6,1,65.84,5.55,15.64,50.46,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-28,6,2,62.51,70.03,19.76,71.56,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-29,6,3,59.84,28.46,20.5,62.92,8.39,10,0.95,1,0.796,1.0,0
16,2023-06-30,6,4,69.67,28.79,20.92,57.66,8.39,10,0.95,5,0.796,1.0,1
16,2023-07-01,7,5,44.73,5.88,14.0,49.74,8.39,10,0.95,0,0.796,1.0,0
16,2023-07-02,7,6,54.3,50.89,9.74,63.75,8.39,10,0.95,1,0.796,1.0,1
16,2023-07-03,7,0,66.78,26.82,13.01,62.64,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-04,7,1,68.69,26.89,12.97,59.23,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-05,7,2,48.23,16.15,11.07,53.31,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-06,7,3,65.56,6.78,11.4,52.22,8.39,10,0.95,1,0.796,1.0,1
16,2023-07-07,7,4,49.28,15.93,9.99,52.91,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-08,7,5,41.46,2.68,13.32,55.62,8.39,10,0.95,0,0.796,1.0,1
16,2023-07-09,7,6,42.78,24.33,9.65,61.86,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-10,7,0,72.9,13.02,9.0,48.64,8.39,10,0.95,2,0.796,1.0,1
16,2023-07-11,7,1,67.54,18.45,12.84,52.82,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-12,7,2,64.14,24.75,11.09,57.71,8.39,10,0.95,0,0.796,1.0,0
16,2023-07-13,7,3,69.53,21.41,13.53,58.09,8.39,10,0.95,1,0.796,1.0,1
16,2023-07-14,7,4,63.1,17.09,12.61,60.4,8.39,10,0.95,3,0.796,1.0,0
16,2023-07-15,7,5,53.33,23.3,11.59,65.39,8.39,10,0.95,2,0.796,1.0,0
16,2023-07-16,7,6,50.73,26.68,16.22,58.54,8.39,10,0.95,0,0.796,1.0,1
16,2023-07-17,7,0,78.29,30.11,11.95,74.57,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-18,7,1,56.21,29.01,12.07,63.39,8.39,10,0.95,2,0.796,1.0,0
16,2023-07-19,7,2,66.59,15.01,18.34,54.17,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-20,7,3,59.71,33.94,11.37,64.19,8.39,10,0.95,2,0.796,1.0,1
16,2023-07-21,7,4,60.87,11.04,6.25,50.34,8.39,10,0.95,2,0.796,1.0,1
16,2023-07-22,7,5,48.47,19.92,14.55,60.11,8.39,10,0.95,1,0.796,1.0,0
16,2023-07-23,7,6,47.22,41.88,15.77,64.04,8.39,10,0.95,0,0.796,1.0,0
16,2023-07-24,7,0,61.46,35.35,11.21,66.7,8.39,10,0.95,0,0.796,1.0,1
16,2023-07-25,7,1,65.42,12.15,17.84,50.8,8.39,10,0.95,1,0.796,1.0,0
